"","X","Y","phase","predictions_gp","predictions_lin","lower_bound_gp","upper_bound_gp","stock","stock_type"
"1032",1032,0.385235425435831,"test",0.360018734690077,0.230859239967524,0.248519293308757,0.471518176071397,"NVDA","information tech"
"1033",1033,0.390603432116017,"test",0.344526793712895,0.231762936333728,0.232831450576712,0.456222136849078,"NVDA","information tech"
"1034",1034,0.400231761558256,"test",0.367606968314843,0.23270068281055,0.252048122902729,0.483165813726957,"NVDA","information tech"
"1035",1035,0.414631652493993,"test",0.350471929748729,0.233690771737903,0.238129054228428,0.462814805269031,"NVDA","information tech"
"1036",1036,0.399550109916327,"test",0.353819856095802,0.234619147375109,0.242742205446459,0.464897506745145,"NVDA","information tech"
"1037",1037,0.408752407082361,"test",0.356568899268632,0.235579746616837,0.242387174822723,0.47075062371454,"NVDA","information tech"
"1038",1038,0.404577290775549,"test",0.358572150630569,0.236520878592889,0.245146826711998,0.47199747454914,"NVDA","information tech"
"1039",1039,0.406196213425129,"test",0.36163915422648,0.237464933364097,0.247379362665299,0.475898945787661,"NVDA","information tech"
"1040",1040,0.40951926517953,"test",0.359112098654685,0.238418452174444,0.245785176539397,0.472439020769973,"NVDA","information tech"
"1041",1041,0.407133484432781,"test",0.360229626687179,0.239359457704759,0.24770816036107,0.472751093013287,"NVDA","information tech"
"1042",1042,0.405642371466062,"test",0.360423798885288,0.240291437962832,0.245011763371423,0.475835834399153,"NVDA","information tech"
"1043",1043,0.41441863635589,"test",0.362456089190846,0.241253807769888,0.246622789054316,0.478289389327376,"NVDA","information tech"
"1044",1044,0.412416284657726,"test",0.367230658143106,0.24220513831527,0.252275675268901,0.482185641017311,"NVDA","information tech"
"1045",1045,0.410073107138597,"test",0.365279866833509,0.243144172080946,0.249584990359629,0.48097474330739,"NVDA","information tech"
"1046",1046,0.377694654146998,"test",0.359469511924261,0.243956103868973,0.242063576661982,0.476875447186539,"NVDA","information tech"
"1047",1047,0.374499412075459,"test",0.360273894638709,0.244752972210257,0.242280202010559,0.478267587266859,"NVDA","information tech"
"1048",1048,0.377609447691757,"test",0.365952213992425,0.245558907379303,0.249052250640508,0.482852177344341,"NVDA","information tech"
"1049",1049,0.375777508904075,"test",0.35580206657211,0.246355025624674,0.237379989631205,0.474224143513016,"NVDA","information tech"
"1050",1050,0.36487108263322,"test",0.358020188237806,0.247106799197489,0.241500362580959,0.474540013894653,"NVDA","information tech"
"1051",1051,0.366362195599939,"test",0.353382579957043,0.247861601412022,0.233280316163947,0.473484843750139,"NVDA","information tech"
"1052",1052,0.362911334162676,"test",0.359276362899596,0.248600628229596,0.240520533787798,0.478032192011394,"NVDA","information tech"
"1053",1053,0.355157546735741,"test",0.348459199389933,0.249307601361272,0.228880313568005,0.46803808521186,"NVDA","information tech"
"1054",1054,0.371091153865817,"test",0.347395726481896,0.250072552598549,0.228126708592134,0.466664744371659,"NVDA","information tech"
"1055",1055,0.37134677323154,"test",0.352682737337546,0.250835791760801,0.23360871735461,0.471756757320482,"NVDA","information tech"
"1056",1056,0.373008299108741,"test",0.346377856469615,0.251602651236117,0.226514783114644,0.466240929824586,"NVDA","information tech"
"1057",1057,0.379739609072783,"test",0.345646386833559,0.252392300862123,0.224959242969024,0.466333530698095,"NVDA","information tech"
"1058",1058,0.381528944632845,"test",0.346767229694152,0.253185959181675,0.226664920647619,0.466869538740685,"NVDA","information tech"
"1059",1059,0.386939554540652,"test",0.345740132089699,0.253997286926148,0.224707844015954,0.466772420163445,"NVDA","information tech"
"1060",1060,0.394565532284726,"test",0.347332331898782,0.254834568636261,0.223400957302033,0.471263706495531,"NVDA","information tech"
"1061",1061,0.391498099896048,"test",0.347030048129533,0.255657379438465,0.225230720506756,0.468829375752311,"NVDA","information tech"
"1062",1062,0.398399822770573,"test",0.3499514297262,0.256503328904491,0.226980082348911,0.472922777103488,"NVDA","information tech"
"1063",1063,0.392690990269423,"test",0.350895956403184,0.257324866037772,0.228794652452537,0.472997260353831,"NVDA","information tech"
"1064",1064,0.402660145532626,"test",0.349633329506954,0.258181033533067,0.228250070818528,0.47101658819538,"NVDA","information tech"
"1065",1065,0.38919752560454,"test",0.35288741249916,0.258983678058337,0.228362506362042,0.477412318636278,"NVDA","information tech"
"1066",1066,0.39247797413132,"test",0.354848487403864,0.25979585096669,0.231267344103309,0.478429630704419,"NVDA","information tech"
"1067",1067,0.390773845026499,"test",0.352008475051376,0.260598825421706,0.229050905718817,0.474966044383934,"NVDA","information tech"
"1068",1068,0.39081644825412,"test",0.351639146808055,0.261399181919893,0.226342931513017,0.476935362103092,"NVDA","information tech"
"1069",1069,0.386172696443483,"test",0.351247118394038,0.262179395686548,0.22529962453149,0.477194612256586,"NVDA","information tech"
"1070",1070,0.386896951313031,"test",0.35535729219878,0.262959618429,0.230901735216515,0.479812849181046,"NVDA","information tech"
"1071",1071,0.465073873996694,"test",0.358834496384726,0.264029122139416,0.235383049144545,0.482285943624906,"NVDA","information tech"
"1072",1072,0.487270155586987,"test",0.363896702743971,0.265177809191657,0.240205712644953,0.487587692842989,"NVDA","information tech"
"1073",1073,0.49319200422624,"test",0.377267732373751,0.266344678108589,0.250811205260549,0.503724259486952,"NVDA","information tech"
"1074",1074,0.520543276358617,"test",0.375479544220407,0.267609463800215,0.245535663210812,0.505423425230002,"NVDA","information tech"
"1075",1075,0.531194083263748,"test",0.38795335135815,0.268909614564233,0.260815966031278,0.515090736685021,"NVDA","information tech"
"1076",1076,0.492467749356691,"test",0.398914714829459,0.270061423740244,0.270545874563948,0.52728355509497,"NVDA","information tech"
"1077",1077,0.515260476133672,"test",0.395603586506512,0.271293993553183,0.267174983067477,0.524032189945546,"NVDA","information tech"
"1078",1078,0.527743221826486,"test",0.408144279231926,0.272568730379724,0.279277259192178,0.537011299271673,"NVDA","information tech"
"1079",1079,0.540098157836438,"test",0.41064236576089,0.273884983966042,0.280947574965895,0.540337156555884,"NVDA","information tech"
"1080",1080,0.5321313542714,"test",0.427264181980083,0.275167315011075,0.296228020611736,0.55830034334843,"NVDA","information tech"
"1081",1081,0.53869225132496,"test",0.443440234343684,0.276469620614899,0.314221712338486,0.572658756348882,"NVDA","information tech"
"1082",1082,0.537371551268724,"test",0.425581458079437,0.277762679947983,0.296350052448671,0.554812863710203,"NVDA","information tech"
"1083",1083,0.552623506756872,"test",0.450879126493636,0.279107740983072,0.320182532263877,0.581575720723396,"NVDA","information tech"
"1084",1084,0.565532284725891,"test",0.438725932348175,0.280495940818245,0.308173672849308,0.569278191847042,"NVDA","information tech"
"1085",1085,0.563316916889623,"test",0.471901264505085,0.281871342669899,0.339231564658311,0.60457096435186,"NVDA","information tech"
"1086",1086,0.563359520117244,"test",0.461679060338453,0.283242315547789,0.328853283006297,0.594504837670609,"NVDA","information tech"
"1087",1087,0.560292087728566,"test",0.464647182710479,0.284597432651407,0.328958466860975,0.600335898559984,"NVDA","information tech"
"1088",1088,0.578909698198736,"test",0.490879743915681,0.286016483325482,0.357378053633508,0.624381434197855,"NVDA","information tech"
"1089",1089,0.57605528194816,"test",0.490364335022996,0.287420333951344,0.354057639613775,0.626671030432217,"NVDA","information tech"
"1090",1090,0.583638656464614,"test",0.488484088359691,0.288847350417143,0.353747777516916,0.623220399202467,"NVDA","information tech"
"1091",1091,0.629735348750021,"test",0.510119033190441,0.290438640231372,0.37264814829229,0.647589918088592,"NVDA","information tech"
"1092",1092,0.585683611390399,"test",0.507523855885301,0.291863311731094,0.368712145473344,0.646335566297258,"NVDA","information tech"
"1093",1093,0.587259930812358,"test",0.525451493709445,0.29328903294115,0.386381567715836,0.664521419703054,"NVDA","information tech"
"1094",1094,0.593352192362093,"test",0.512962821290896,0.294732310536784,0.3740847703068,0.651840872274992,"NVDA","information tech"
"1095",1095,0.59471549564595,"test",0.51600845367662,0.29617579695825,0.377439128336311,0.654577779016928,"NVDA","information tech"
"1096",1096,0.597484705441284,"test",0.527450705577352,0.297624621708174,0.388689425614475,0.666211985540229,"NVDA","information tech"
"1097",1097,0.594289463369745,"test",0.546013164142773,0.299057013975407,0.408601356133185,0.68342497215236,"NVDA","information tech"
"1098",1098,0.618573303113444,"test",0.538656569068788,0.300573146366152,0.398768111247267,0.678545026890308,"NVDA","information tech"
"1099",1099,0.617593428878172,"test",0.554177917976979,0.302080723679899,0.413395931064757,0.694959904889201,"NVDA","information tech"
"1100",1100,0.627732997051857,"test",0.570499797624256,0.303620214528583,0.425944762547412,0.715054832701099,"NVDA","information tech"
"1101",1101,0.623046642013599,"test",0.575257809398346,0.305137624279623,0.43300962123808,0.717505997558611,"NVDA","information tech"
"1102",1102,0.603704776673881,"test",0.578113922246569,0.306579846324186,0.433881643509751,0.722346200983388,"NVDA","information tech"
"1103",1103,0.596547434433633,"test",0.576287116446521,0.307991373542839,0.432491955684622,0.720082277208421,"NVDA","information tech"
"1104",1104,0.572817436649001,"test",0.573358206552797,0.309312284529461,0.425762156194391,0.720954256911203,"NVDA","information tech"
"1105",1105,0.594843305328812,"test",0.577064674569059,0.310708579758739,0.432834892027558,0.72129445711056,"NVDA","information tech"
"1106",1106,0.573243468925206,"test",0.582664014727482,0.312022173606186,0.439541339178007,0.725786690276957,"NVDA","information tech"
"1107",1107,0.564211584669655,"test",0.574168218052076,0.313298814277683,0.42567649682501,0.722659939279143,"NVDA","information tech"
"1108",1108,0.54193009662412,"test",0.580594641491793,0.314490818768576,0.433382077170015,0.727807205813571,"NVDA","information tech"
"1109",1109,0.557778497298955,"test",0.576549348425467,0.315736058856025,0.427041312649009,0.726057384201925,"NVDA","information tech"
"1110",1110,0.559610436086638,"test",0.577966492348531,0.316983808444601,0.429432507849824,0.726500476847239,"NVDA","information tech"
"1111",1111,0.57358429474617,"test",0.576135610865012,0.318277772119204,0.425672912497992,0.726598309232032,"NVDA","information tech"
"1112",1112,0.603150934714814,"test",0.581143601371228,0.319673851470285,0.434579838196945,0.727707364545512,"NVDA","information tech"
"1113",1113,0.612438438336088,"test",0.582833742802759,0.321098752078226,0.431565306397483,0.734102179208036,"NVDA","information tech"
"1114",1114,0.640684378248496,"test",0.588095985649223,0.322620430279644,0.437135582616069,0.739056388682376,"NVDA","information tech"
"1115",1115,0.632674971455838,"test",0.587776478835346,0.324108430832963,0.435341520706805,0.740211436963888,"NVDA","information tech"
"1116",1116,0.651079565787904,"test",0.590434387424313,0.325657562682661,0.436168055934789,0.744700718913837,"NVDA","information tech"
"1117",1117,0.648097339854467,"test",0.599292452921723,0.32719099223929,0.446578965356319,0.752005940487127,"NVDA","information tech"
"1118",1118,0.655382491777577,"test",0.60347217020301,0.328745516805944,0.450191569253333,0.756752771152688,"NVDA","information tech"
"1119",1119,0.651718614202212,"test",0.601009968947893,0.330281912235941,0.448623458576619,0.753396479319168,"NVDA","information tech"
"1120",1120,0.661943388831138,"test",0.610829728249883,0.331849852996185,0.457632760208118,0.764026696291647,"NVDA","information tech"
"1121",1121,0.664499582488369,"test",0.611309149631029,0.333421848407831,0.458828075491171,0.763790223770887,"NVDA","information tech"
"1122",1122,0.656191953102367,"test",0.613809929105797,0.334959151295668,0.459654333297696,0.767965524913899,"NVDA","information tech"
"1123",1123,0.652783694892725,"test",0.61951698680533,0.336479350980824,0.463646368603202,0.775387605007459,"NVDA","information tech"
"1124",1124,0.660920911368245,"test",0.614854688695358,0.338023602351784,0.46005021544082,0.769659161949895,"NVDA","information tech"
"1125",1125,0.637403929721716,"test",0.616914284336497,0.339479260270372,0.460206154535199,0.773622414137795,"NVDA","information tech"
"1126",1126,0.648693785041155,"test",0.610300678423814,0.340970325845527,0.450180431585932,0.770420925261696,"NVDA","information tech"
"1127",1127,0.640684378248496,"test",0.616975929955298,0.342428159244142,0.452788834744786,0.781163025165811,"NVDA","information tech"
"1128",1128,0.64911981731736,"test",0.62620934570228,0.343911207449583,0.467579258358037,0.784839433046522,"NVDA","information tech"
"1129",1129,0.648693785041155,"test",0.615189714524527,0.345387973509416,0.451143476016353,0.779235953032701,"NVDA","information tech"
"1130",1130,0.657597859613844,"test",0.634494116000023,0.346891508728579,0.475792797608059,0.793195434391987,"NVDA","information tech"
"1131",1131,0.660707895230143,"test",0.625167396130698,0.348401214226663,0.463686716107074,0.786648076154322,"NVDA","information tech"
"1132",1132,0.682605954227092,"test",0.638665357766989,0.349983453602956,0.478504765049808,0.79882595048417,"NVDA","information tech"
"1133",1133,0.673872292564885,"test",0.631311083573542,0.351529794359288,0.468549859509583,0.794072307637501,"NVDA","information tech"
"1134",1134,0.6815834767642,"test",0.616282256896859,0.353098384772119,0.451340692050289,0.781223821743429,"NVDA","information tech"
"1135",1135,0.650184898007873,"test",0.616915507669051,0.354551304196919,0.451342450269513,0.782488565068589,"NVDA","information tech"
"1136",1136,0.612779264157053,"test",0.613562146860779,0.355867858557775,0.448242437798544,0.778881855923015,"NVDA","information tech"
"1137",1137,0.665777679316985,"test",0.641573556686711,0.357366631097951,0.477449015293682,0.80569809807974,"NVDA","information tech"
"1138",1138,0.65972802099487,"test",0.640597407805041,0.358839350397845,0.475268244653276,0.805926570956807,"NVDA","information tech"
"1139",1139,0.651931630340315,"test",0.63939625200297,0.360279984492318,0.471891673987094,0.806900830018847,"NVDA","information tech"
"1140",1140,0.636253642575962,"test",0.639925513011659,0.361661004692926,0.472591387113084,0.807259638910233,"NVDA","information tech"
"1141",1141,0.636381452258823,"test",0.632371662396735,0.3630380558508,0.464702002010158,0.800041322783312,"NVDA","information tech"
"1142",1142,0.626369693768,"test",0.638467403862515,0.36437563792347,0.47213504930712,0.80479975841791,"NVDA","information tech"
"1143",1143,0.640854791158978,"test",0.619104784242108,0.365759634027216,0.450534566065628,0.787675002418587,"NVDA","information tech"
"1144",1144,0.654700840135649,"test",0.63111337225274,0.367187626625315,0.460294302061913,0.801932442443568,"NVDA","information tech"
"1145",1145,0.652102043250797,"test",0.617882194123173,0.368601993008599,0.449957314833651,0.785807073412695,"NVDA","information tech"
"1146",1146,0.646222797839164,"test",0.617534556301341,0.369991336023578,0.446611932435604,0.788457180167078,"NVDA","information tech"
"1147",1147,0.651164772243145,"test",0.630716762709726,0.371393490746995,0.460207376016304,0.801226149403148,"NVDA","information tech"
"1148",1148,0.650014485097391,"test",0.62805334284987,0.372787179014651,0.449907654713968,0.806199030985773,"NVDA","information tech"
"1149",1149,0.654189601404202,"test",0.606958944631882,0.374190972690997,0.436460908226851,0.777456981036913,"NVDA","information tech"
"1150",1150,0.67020841498952,"test",0.618115758535942,0.375646027150895,0.443837038873364,0.792394478198519,"NVDA","information tech"
"1151",1151,0.674553944206813,"test",0.610538110839461,0.37711157397567,0.43987591151397,0.781200310164952,"NVDA","information tech"
"1152",1152,0.655169475639474,"test",0.625632320065394,0.378505175771491,0.450160678076677,0.80110396205411,"NVDA","information tech"
"1153",1153,0.654743443363269,"test",0.603515743184594,0.37989288355441,0.428501739884451,0.778529746484737,"NVDA","information tech"
"1154",1154,0.65802389189005,"test",0.632411455958922,0.381287567184262,0.458715433937777,0.806107477980068,"NVDA","information tech"
"1155",1155,0.645711559107718,"test",0.607344243812489,0.382635197968943,0.43105958910732,0.783628898517658,"NVDA","information tech"
"1156",1156,0.668333872974217,"test",0.616171057591495,0.384056839661384,0.439939679239635,0.792402435943356,"NVDA","information tech"
"1157",1157,0.670932669859069,"test",0.638133218905442,0.385482978250225,0.458589281200597,0.817677156610287,"NVDA","information tech"
"1158",1158,0.674170515158228,"test",0.612260119618531,0.386915803128211,0.436213006583824,0.788307232653237,"NVDA","information tech"
"1159",1159,0.670038002079038,"test",0.614193271428054,0.388329850823242,0.436292737043847,0.79209380581226,"NVDA","information tech"
"1160",1160,0.715666058860619,"test",0.619436109048474,0.389896781793482,0.438678025279205,0.800194192817744,"NVDA","information tech"
"1161",1161,0.74736286021029,"test",0.618774405910852,0.391568005489209,0.44025428370575,0.797294528115954,"NVDA","information tech"
"1162",1162,0.746510795657879,"test",0.628472564226915,0.393231073106604,0.449514607251066,0.807430521202765,"NVDA","information tech"
"1163",1163,0.74007770828718,"test",0.657459611417176,0.394866820257165,0.477972790219529,0.836946432614824,"NVDA","information tech"
"1164",1164,0.718435268655953,"test",0.630138802546677,0.396423086068997,0.447129394610273,0.813148210483081,"NVDA","information tech"
"1165",1165,0.710937100594741,"test",0.633138080856716,0.397948740914342,0.447167801047122,0.81910836066631,"NVDA","information tech"
"1166",1166,0.676854518498321,"test",0.637034619778361,0.399352703641722,0.45344966943572,0.820619570121001,"NVDA","information tech"
"1167",1167,0.680944428349892,"test",0.636935839584356,0.400766282638218,0.450079126252951,0.82379255291576,"NVDA","information tech"
"1168",1168,0.697005845162829,"test",0.634464737374886,0.402230438639897,0.450937402737676,0.817992072012096,"NVDA","information tech"
"1169",1169,0.696792829024727,"test",0.659922080119995,0.403689289740777,0.476786232784164,0.843057927455826,"NVDA","information tech"
"1170",1170,0.709957226359469,"test",0.638632491901116,0.405188590534923,0.451677467124555,0.825587516677676,"NVDA","information tech"
"1171",1171,0.710937100594741,"test",0.650821850689142,0.406686564111901,0.464049082961275,0.837594618417009,"NVDA","information tech"
"1172",1172,0.7125134200167,"test",0.642190405395808,0.408185250644581,0.457044512083764,0.827336298707853,"NVDA","information tech"
"1173",1173,0.718903904159779,"test",0.645709534336158,0.409701063417051,0.457943233744972,0.833475834927344,"NVDA","information tech"
"1174",1174,0.718477871883574,"test",0.647600372495442,0.411210711286949,0.460090937118898,0.835109807871985,"NVDA","information tech"
"1175",1175,0.720735842947462,"test",0.661863064937223,0.412723354321106,0.470766369057631,0.852959760816815,"NVDA","information tech"
"1176",1176,0.738160563044256,"test",0.651640542329403,0.414290568069155,0.461316783177826,0.841964301480981,"NVDA","information tech"
"1177",1177,0.753242105621922,"test",0.655288649688079,0.415904180100943,0.463987361944696,0.846589937431463,"NVDA","information tech"
"1178",1178,0.761805354373647,"test",0.671213374110391,0.417541879149124,0.480684520927717,0.861742227293065,"NVDA","information tech"
"1179",1179,0.762188783422232,"test",0.663385410031341,0.419175820935685,0.471639131182661,0.855131688880022,"NVDA","information tech"
"1180",1180,0.777355532455139,"test",0.675351328184205,0.420856132105076,0.485420533324774,0.865282123043635,"NVDA","information tech"
"1181",1181,0.791585010480394,"test",0.674399569847934,0.422579460845746,0.481172056883551,0.867627082812317,"NVDA","information tech"
"1182",1182,0.790818152383225,"test",0.677584722385852,0.424294893710467,0.482070540628101,0.873098904143604,"NVDA","information tech"
"1183",1183,0.790093897513676,"test",0.683146389852723,0.426002604112275,0.485135923751347,0.881156855954099,"NVDA","information tech"
"1184",1184,0.791031168521327,"test",0.698095864762178,0.427708233997585,0.501086071512753,0.895105658011604,"NVDA","information tech"
"1185",1185,0.78719687803548,"test",0.698950985843178,0.429395684069241,0.504425249896695,0.893476721789662,"NVDA","information tech"
"1186",1186,0.786003987662105,"test",0.699972823597741,0.431073931248913,0.503056918411622,0.89688872878386,"NVDA","information tech"
"1187",1187,0.794780252551933,"test",0.708128867469137,0.432776604236434,0.511936894689524,0.904320840248749,"NVDA","information tech"
"1188",1188,0.77339343228643,"test",0.712760443503009,0.43440205066085,0.516916747819378,0.90860413918664,"NVDA","information tech"
"1189",1189,0.782041887493397,"test",0.708209290680267,0.436051605970155,0.509424081684165,0.906994499676369,"NVDA","information tech"
"1190",1190,0.80832807893526,"test",0.709062076390294,0.437784464896736,0.50946664341237,0.908657509368218,"NVDA","information tech"
"1191",1191,0.816763518004124,"test",0.713240783844585,0.439540359923497,0.511962332410039,0.91451923527913,"NVDA","information tech"
"1192",1192,0.82941667660742,"test",0.734033760913259,0.441333356845473,0.529234249987693,0.938833271838824,"NVDA","information tech"
"1193",1193,0.83107820248462,"test",0.737908540799349,0.443126461286908,0.533959925649795,0.941857155948903,"NVDA","information tech"
"1194",1194,0.825710195804434,"test",0.727265100938952,0.44489612263092,0.523704223855821,0.930825978022082,"NVDA","information tech"
"1195",1195,0.837426083400078,"test",0.738786396111581,0.446699613053411,0.536802156639274,0.940770635583887,"NVDA","information tech"
"1196",1196,0.841430786796408,"test",0.745252059321959,0.448511014684769,0.541842253678081,0.948661864965836,"NVDA","information tech"
"1197",1197,0.851655561425334,"test",0.749193636342284,0.450351082629881,0.547133802558311,0.951253470126257,"NVDA","information tech"
"1198",1198,0.839428435098243,"test",0.747899731991646,0.452144743909274,0.54265558624727,0.953143877736022,"NVDA","information tech"
"1199",1199,0.823068795691962,"test",0.762533092847131,0.453878385457296,0.559495294776012,0.965570890918249,"NVDA","information tech"
"1200",1200,0.869165487977369,"test",0.767644072037827,0.455760419443072,0.564677902737628,0.970610241338026,"NVDA","information tech"
"1201",1201,0.854211755082565,"test",0.775234402995919,0.457586957240379,0.564311428715008,0.986157377276829,"NVDA","information tech"
"1202",1202,0.860815255363746,"test",0.78015277675327,0.459429943775249,0.574009675632585,0.986295877873955,"NVDA","information tech"
"1203",1203,0.842921899763126,"test",0.772883146519769,0.461207864275544,0.560058054823915,0.985708238215623,"NVDA","information tech"
"1204",1204,0.849866225865272,"test",0.769907604652826,0.463003478448404,0.561168280582767,0.978646928722885,"NVDA","information tech"
"1205",1205,0.848801145174758,"test",0.786762163083699,0.464790132316239,0.574845012104764,0.998679314062635,"NVDA","information tech"
"1206",1206,0.860389223087541,"test",0.786829889247255,0.466609826005182,0.57865133724614,0.995008441248369,"NVDA","information tech"
"1207",1207,0.868782058928784,"test",0.794750573271358,0.468451846637099,0.577515629296002,1.01198551724671,"NVDA","information tech"
"1208",1208,0.864010497435286,"test",0.80109523185603,0.470272519645855,0.589585695490027,1.01260476822203,"NVDA","information tech"
"1209",1209,0.872658952642252,"test",0.795190121951742,0.472116324190773,0.582617704751349,1.00776253915214,"NVDA","information tech"
"1210",1210,0.860644842453264,"test",0.802018424103129,0.473914867572662,0.585170760597643,1.01886608760862,"NVDA","information tech"
"1211",1211,0.846031935379424,"test",0.809934955415675,0.475659733327856,0.592568457543598,1.02730145328775,"NVDA","information tech"
"1212",1212,0.785151923109695,"test",0.799562875177303,0.477198423381344,0.588001605189186,1.01112414516542,"NVDA","information tech"
"1213",1213,0.8034287077589,"test",0.796364781583256,0.478792730163248,0.579326824045789,1.01340273912072,"NVDA","information tech"
"1214",1214,0.790519929789881,"test",0.798474799267735,0.480339693906432,0.580450250902419,1.01649934763305,"NVDA","information tech"
"1215",1215,0.743571172952063,"test",0.797904400648901,0.481727423634428,0.581385055654483,1.01442374564332,"NVDA","information tech"
"1216",1216,0.74817232153508,"test",0.791904250370567,0.483126080153762,0.57351572028543,1.0102927804557,"NVDA","information tech"
"1217",1217,0.754648012133399,"test",0.788058781859316,0.484541783812009,0.568194567023969,1.00792299669466,"NVDA","information tech"
"1218",1218,0.766278693273802,"test",0.784813772121272,0.485991400545049,0.565871025639482,1.00375651860306,"NVDA","information tech"
"1219",1219,0.764148531892776,"test",0.780623994891054,0.487429650181885,0.562992736291861,0.998255253490247,"NVDA","information tech"
"1220",1220,0.777653755048482,"test",0.782507120396669,0.488907837739579,0.560403733179034,1.0046105076143,"NVDA","information tech"
"1221",1221,0.761379322097442,"test",0.762021361129668,0.490328257316263,0.540215855219941,0.983826867039395,"NVDA","information tech"
"1222",1222,0.741526218026278,"test",0.772026887811289,0.491679407019089,0.549051198642704,0.995002576979874,"NVDA","information tech"
"1223",1223,0.742761711627273,"test",0.772287777305387,0.493030514613617,0.548042603185018,0.996532951425755,"NVDA","information tech"
"1224",1224,0.76444675448612,"test",0.77000543364713,0.49444840843504,0.546142503012917,0.993868364281344,"NVDA","information tech"
"1225",1225,0.791457200797532,"test",0.762248524190364,0.495950231807929,0.538123594152067,0.986373454228662,"NVDA","information tech"
"1226",1226,0.783831223053459,"test",0.767641030126881,0.497422669950678,0.54345976483812,0.991822295415642,"NVDA","information tech"
"1227",1227,0.786770845759275,"test",0.751156208176406,0.4989002738348,0.525379725427662,0.97693269092515,"NVDA","information tech"
"1228",1228,0.782893952045807,"test",0.766018828754782,0.500360820426395,0.539440533715519,0.992597123794044,"NVDA","information tech"
"1229",1229,0.780252551933335,"test",0.745455022411186,0.501808392846798,0.515107617091876,0.975802427730497,"NVDA","information tech"
"1230",1230,0.789497452326988,"test",0.761186967750988,0.503281692739322,0.535734367133739,0.986639568368237,"NVDA","information tech"
"1231",1231,0.788347165181234,"test",0.733564952058963,0.504746847578178,0.501256282096994,0.965873622020932,"NVDA","information tech"
"1232",1232,0.789327039416506,"test",0.755728372810875,0.506210802759678,0.527688882283284,0.983767863338466,"NVDA","information tech"
"1233",1233,0.772711780644502,"test",0.754657345000235,0.50761648148134,0.526919447829643,0.982395242170827,"NVDA","information tech"
"1234",1234,0.797634668802508,"test",0.760544655796997,0.509098741336165,0.536384877964467,0.984704433629527,"NVDA","information tech"
"1235",1235,0.853530103440637,"test",0.762374340197296,0.510757618798131,0.53036249113323,0.994386189261363,"NVDA","information tech"
"1236",1236,0.858301664934135,"test",0.766901336972699,0.512427020952417,0.531736853466539,1.00206582047886,"NVDA","information tech"
"1237",1237,0.86601284913345,"test",0.768389907993791,0.514116414616151,0.536825123678318,0.999954692309264,"NVDA","information tech"
"1238",1238,0.894130979362997,"test",0.764166383743155,0.515891661776726,0.53286025676419,0.995472510722121,"NVDA","information tech"
"1239",1239,0.893875359997273,"test",0.743038903694268,0.517660847961355,0.507272186598012,0.978805620790524,"NVDA","information tech"
"1240",1240,0.901288321603245,"test",0.779249706565096,0.519448731924096,0.545154213295937,1.01334519983426,"NVDA","information tech"
"1241",1241,0.902992450708066,"test",0.785446583373998,0.52123684452065,0.545661522822936,1.02523164392506,"NVDA","information tech"
"1242",1242,0.898306095669808,"test",0.773991765092199,0.523004603051082,0.535103556016257,1.01287997416814,"NVDA","information tech"
"1243",1243,0.886078969342717,"test",0.791961620269237,0.52472781424236,0.555837070727552,1.02808616981092,"NVDA","information tech"
"1244",1244,0.905719057275779,"test",0.781266858564643,0.526509105576257,0.541621529365476,1.02091218776381,"NVDA","information tech"
"1245",1245,0.904526166902405,"test",0.794361817892774,0.528281333295123,0.556829404850938,1.03189423093461,"NVDA","information tech"
"1246",1246,0.928682196963242,"test",0.805085728300734,0.530125906492073,0.569263175302456,1.04090828129901,"NVDA","information tech"
"1247",1247,0.94393415245139,"test",0.810771248987404,0.53201400192413,0.569876185221449,1.05166631275336,"NVDA","information tech"
"1248",1248,0.966173037269303,"test",0.816966038358397,0.533967856044957,0.570618487251552,1.06331358946524,"NVDA","information tech"
"1249",1249,0.952923433479321,"test",0.816505371824387,0.53587357720825,0.574110417104479,1.05890032654429,"NVDA","information tech"
"1250",1250,0.955266610998449,"test",0.827815346348808,0.537781234924376,0.590757889483463,1.06487280321415,"NVDA","information tech"
"1251",1251,0.985003663877575,"test",0.824962945087887,0.539778411912688,0.585228508396254,1.06469738177952,"NVDA","information tech"
"1252",1252,1,"test",0.833953723397068,0.541817690834255,0.589103779159543,1.07880366763459,"NVDA","information tech"
"1253",1253,0.982404866992723,"test",0.848506867692845,0.543794876803341,0.599620716383992,1.0973930190017,"NVDA","information tech"
"1254",1254,0.995526661099845,"test",0.855336069928733,0.545808172568464,0.607308637430306,1.10336350242716,"NVDA","information tech"
"1255",1255,0.972946950460967,"test",0.860933932068094,0.54774365832542,0.616382398297105,1.10548546583908,"NVDA","information tech"
"1256",1256,0.943209897581841,"test",0.859891516215309,0.549578818082935,0.61254955613964,1.10723347629098,"NVDA","information tech"
"1257",1257,0.858770300437961,"test",0.863092573506316,0.551139937025577,0.61950257668188,1.10668257033075,"NVDA","information tech"
"1258",1258,0.909382934851144,"test",0.863562076503352,0.552857413689464,0.615910002914077,1.11121415009263,"NVDA","information tech"
"1259",1259,0.923101174144953,"test",NA,NA,NA,NA,"NVDA","information tech"
