"error","timepoint","model","stock","stock_type"
0.00318414689173255,90,"GP","XEL","utilities"
0.0182274517728597,91,"Linear","XEL","utilities"
0.00218706253206819,91,"GP","XEL","utilities"
0.0167468792319116,92,"Linear","XEL","utilities"
0.00163073464768762,92,"GP","XEL","utilities"
0.0197205357192218,93,"Linear","XEL","utilities"
0.0026007269219607,93,"GP","XEL","utilities"
0.0219545200001979,94,"Linear","XEL","utilities"
0.00324965340747526,94,"GP","XEL","utilities"
0.0240476751253068,95,"Linear","XEL","utilities"
0.003908389993109,95,"GP","XEL","utilities"
0.0212447917030275,96,"Linear","XEL","utilities"
0.00272993084346472,96,"GP","XEL","utilities"
0.0219671856296153,97,"Linear","XEL","utilities"
0.002875515121096,97,"GP","XEL","utilities"
0.0200943729425143,98,"Linear","XEL","utilities"
0.00201909120951193,98,"GP","XEL","utilities"
0.0174452077328211,99,"Linear","XEL","utilities"
0.00120045539350476,99,"GP","XEL","utilities"
0.0149917756500711,100,"Linear","XEL","utilities"
0.000627788914229567,100,"GP","XEL","utilities"
0.0172816680933248,101,"Linear","XEL","utilities"
0.00122290307028451,101,"GP","XEL","utilities"
0.0133043507920856,102,"Linear","XEL","utilities"
0.000357955008835959,102,"GP","XEL","utilities"
0.00853864672328443,103,"Linear","XEL","utilities"
1.14817066022556e-05,103,"GP","XEL","utilities"
0.0050073362519709,104,"Linear","XEL","utilities"
0.000503417824636316,104,"GP","XEL","utilities"
0.0044365321711895,105,"Linear","XEL","utilities"
0.000582388383049654,105,"GP","XEL","utilities"
0.00282547741809465,106,"Linear","XEL","utilities"
0.00111026795103925,106,"GP","XEL","utilities"
0.00256874326082449,107,"Linear","XEL","utilities"
0.00107328914072389,107,"GP","XEL","utilities"
0.00264792774927862,108,"Linear","XEL","utilities"
0.0005947952167014,108,"GP","XEL","utilities"
0.00307683859378337,109,"Linear","XEL","utilities"
0.000376262074912411,109,"GP","XEL","utilities"
0.00243488106735384,110,"Linear","XEL","utilities"
0.000391651391849976,110,"GP","XEL","utilities"
0.00227482761641406,111,"Linear","XEL","utilities"
0.000488430013107409,111,"GP","XEL","utilities"
0.00372483140088462,112,"Linear","XEL","utilities"
1.03172836192897e-06,112,"GP","XEL","utilities"
0.00262581991319736,113,"Linear","XEL","utilities"
0.000108788994067997,113,"GP","XEL","utilities"
0.00366236425353407,114,"Linear","XEL","utilities"
6.59871741503551e-05,114,"GP","XEL","utilities"
0.00458797197134451,115,"Linear","XEL","utilities"
0.000102319809285824,115,"GP","XEL","utilities"
0.00610970376273634,116,"Linear","XEL","utilities"
0.000608954510815303,116,"GP","XEL","utilities"
0.00741803980996094,117,"Linear","XEL","utilities"
0.00218902496113466,117,"GP","XEL","utilities"
0.0111944423158685,118,"Linear","XEL","utilities"
0.0041548642295633,118,"GP","XEL","utilities"
0.0135727741418873,119,"Linear","XEL","utilities"
0.00633979647522869,119,"GP","XEL","utilities"
0.00890547832737464,120,"Linear","XEL","utilities"
0.00562812161056948,120,"GP","XEL","utilities"
0.007270908378069,121,"Linear","XEL","utilities"
0.00134673401728073,121,"GP","XEL","utilities"
0.0115297666701068,122,"Linear","XEL","utilities"
0.0045821569664694,122,"GP","XEL","utilities"
0.0149127138274701,123,"Linear","XEL","utilities"
0.0049521846224927,123,"GP","XEL","utilities"
0.0101553031966772,124,"Linear","XEL","utilities"
0.00377440365471732,124,"GP","XEL","utilities"
0.0111980512468455,125,"Linear","XEL","utilities"
0.00422357333468519,125,"GP","XEL","utilities"
0.0146341159814999,126,"Linear","XEL","utilities"
0.00586622467987087,126,"GP","XEL","utilities"
0.0143697833503546,127,"Linear","XEL","utilities"
0.00507193772514318,127,"GP","XEL","utilities"
0.0182181271287825,128,"Linear","XEL","utilities"
0.00705879237201714,128,"GP","XEL","utilities"
0.016424745845938,129,"Linear","XEL","utilities"
0.00748217520213661,129,"GP","XEL","utilities"
0.0185905689961832,130,"Linear","XEL","utilities"
0.00762957626303462,130,"GP","XEL","utilities"
0.0209992366691204,131,"Linear","XEL","utilities"
0.00885897537263763,131,"GP","XEL","utilities"
0.0187266616487959,132,"Linear","XEL","utilities"
0.00689629340612366,132,"GP","XEL","utilities"
0.0227015169894895,133,"Linear","XEL","utilities"
0.00854543790885538,133,"GP","XEL","utilities"
0.017225970197944,134,"Linear","XEL","utilities"
0.00575151416447009,134,"GP","XEL","utilities"
0.0195520483431482,135,"Linear","XEL","utilities"
0.00614582543231948,135,"GP","XEL","utilities"
0.022743141403274,136,"Linear","XEL","utilities"
0.00790940632036593,136,"GP","XEL","utilities"
0.0249973220149182,137,"Linear","XEL","utilities"
0.00873235299887814,137,"GP","XEL","utilities"
0.021299498613335,138,"Linear","XEL","utilities"
0.0066975767465516,138,"GP","XEL","utilities"
0.0250005014051606,139,"Linear","XEL","utilities"
0.00838647953740836,139,"GP","XEL","utilities"
0.027352616451932,140,"Linear","XEL","utilities"
0.00901532794493074,140,"GP","XEL","utilities"
0.0258857401033951,141,"Linear","XEL","utilities"
0.00777951627151952,141,"GP","XEL","utilities"
0.0286847068134487,142,"Linear","XEL","utilities"
0.00879466466959281,142,"GP","XEL","utilities"
0.0279841196245294,143,"Linear","XEL","utilities"
0.00786412460638654,143,"GP","XEL","utilities"
0.0278322280075528,144,"Linear","XEL","utilities"
0.00727721199048051,144,"GP","XEL","utilities"
0.0297388418384226,145,"Linear","XEL","utilities"
0.00789151267108358,145,"GP","XEL","utilities"
0.0287462717785638,146,"Linear","XEL","utilities"
0.00727579569510282,146,"GP","XEL","utilities"
0.028044373347274,147,"Linear","XEL","utilities"
0.00612191435732051,147,"GP","XEL","utilities"
0.0278917583912479,148,"Linear","XEL","utilities"
0.00580607024779434,148,"GP","XEL","utilities"
0.0256241894433108,149,"Linear","XEL","utilities"
0.00420955999189515,149,"GP","XEL","utilities"
0.0290960479869806,150,"Linear","XEL","utilities"
0.00568327138665694,150,"GP","XEL","utilities"
0.0274413751831544,151,"Linear","XEL","utilities"
0.00472093974361023,151,"GP","XEL","utilities"
0.0315964834270558,152,"Linear","XEL","utilities"
0.00633523941889845,152,"GP","XEL","utilities"
0.0361822326845035,153,"Linear","XEL","utilities"
0.0077055335268736,153,"GP","XEL","utilities"
0.0400824362436655,154,"Linear","XEL","utilities"
0.00910753451381736,154,"GP","XEL","utilities"
0.0253283065567904,155,"Linear","XEL","utilities"
0.00227788503654683,155,"GP","XEL","utilities"
0.0204288141812905,156,"Linear","XEL","utilities"
0.00114423712213724,156,"GP","XEL","utilities"
0.0194090891913201,157,"Linear","XEL","utilities"
0.00070914720184774,157,"GP","XEL","utilities"
0.0188609848795209,158,"Linear","XEL","utilities"
0.000768298523709951,158,"GP","XEL","utilities"
0.0138172863745492,159,"Linear","XEL","utilities"
7.89941828578076e-05,159,"GP","XEL","utilities"
0.0119164759136173,160,"Linear","XEL","utilities"
1.81737490190546e-06,160,"GP","XEL","utilities"
0.00912861775541332,161,"Linear","XEL","utilities"
0.000127809050708179,161,"GP","XEL","utilities"
0.00803962833311985,162,"Linear","XEL","utilities"
0.000181513936736215,162,"GP","XEL","utilities"
0.00414362756794842,163,"Linear","XEL","utilities"
0.00128842454404089,163,"GP","XEL","utilities"
0.00565461205709926,164,"Linear","XEL","utilities"
0.000451836089985983,164,"GP","XEL","utilities"
0.00557262662294291,165,"Linear","XEL","utilities"
0.000329797989649679,165,"GP","XEL","utilities"
0.00216916552103443,166,"Linear","XEL","utilities"
0.00197503952734649,166,"GP","XEL","utilities"
0.00349049894810549,167,"Linear","XEL","utilities"
0.000670308109024045,167,"GP","XEL","utilities"
0.00315384587520892,168,"Linear","XEL","utilities"
0.00051769853415165,168,"GP","XEL","utilities"
0.00323663199787457,169,"Linear","XEL","utilities"
0.000526315439109557,169,"GP","XEL","utilities"
0.00237307644669518,170,"Linear","XEL","utilities"
0.000344350905308165,170,"GP","XEL","utilities"
0.00514648042868011,171,"Linear","XEL","utilities"
8.46898199392676e-05,171,"GP","XEL","utilities"
0.00398239021465542,172,"Linear","XEL","utilities"
2.15148300361483e-09,172,"GP","XEL","utilities"
0.00297054419117673,173,"Linear","XEL","utilities"
3.91292770751348e-05,173,"GP","XEL","utilities"
0.0037592874208023,174,"Linear","XEL","utilities"
8.32044485757906e-05,174,"GP","XEL","utilities"
0.00562240607682369,175,"Linear","XEL","utilities"
0.000558118996183834,175,"GP","XEL","utilities"
0.00770815886820644,176,"Linear","XEL","utilities"
0.000907954154780938,176,"GP","XEL","utilities"
0.0112856491283339,177,"Linear","XEL","utilities"
0.00345974069830798,177,"GP","XEL","utilities"
0.00982140407505147,178,"Linear","XEL","utilities"
0.00244126287958646,178,"GP","XEL","utilities"
0.00868822594516646,179,"Linear","XEL","utilities"
0.00226773785725599,179,"GP","XEL","utilities"
0.0103039076209814,180,"Linear","XEL","utilities"
0.0025431104313813,180,"GP","XEL","utilities"
0.0101748741675475,181,"Linear","XEL","utilities"
0.00324682907599196,181,"GP","XEL","utilities"
0.014612646785456,182,"Linear","XEL","utilities"
0.00537790455144463,182,"GP","XEL","utilities"
0.0144431014001658,183,"Linear","XEL","utilities"
0.00509937534659364,183,"GP","XEL","utilities"
0.0142750714758186,184,"Linear","XEL","utilities"
0.00483464225769045,184,"GP","XEL","utilities"
0.015892850465806,185,"Linear","XEL","utilities"
0.00596472755486158,185,"GP","XEL","utilities"
0.0147621023989797,186,"Linear","XEL","utilities"
0.00585380929693683,186,"GP","XEL","utilities"
0.0114983879864704,187,"Linear","XEL","utilities"
0.00317758691358158,187,"GP","XEL","utilities"
0.0126889273532171,188,"Linear","XEL","utilities"
0.00459209613689286,188,"GP","XEL","utilities"
0.0131796193259088,189,"Linear","XEL","utilities"
0.00395101993366626,189,"GP","XEL","utilities"
0.0151352434335215,190,"Linear","XEL","utilities"
0.0059443266174272,190,"GP","XEL","utilities"
0.0121369539480531,191,"Linear","XEL","utilities"
0.00439227111491631,191,"GP","XEL","utilities"
0.0121680124200046,192,"Linear","XEL","utilities"
0.00519833123141478,192,"GP","XEL","utilities"
0.015029462004454,193,"Linear","XEL","utilities"
0.0045618174044516,193,"GP","XEL","utilities"
0.0129474330120688,194,"Linear","XEL","utilities"
0.00367168408088106,194,"GP","XEL","utilities"
0.0191010465075101,195,"Linear","XEL","utilities"
0.00807979653133753,195,"GP","XEL","utilities"
0.021300039773366,196,"Linear","XEL","utilities"
0.00825002974315684,196,"GP","XEL","utilities"
0.024111110891315,197,"Linear","XEL","utilities"
0.0115516167133997,197,"GP","XEL","utilities"
0.0200226649399445,198,"Linear","XEL","utilities"
0.00723997915430156,198,"GP","XEL","utilities"
0.0269643838980325,199,"Linear","XEL","utilities"
0.011606783795583,199,"GP","XEL","utilities"
0.0415521601309573,200,"Linear","XEL","utilities"
0.0206016137148522,200,"GP","XEL","utilities"
0.0314546387702914,201,"Linear","XEL","utilities"
0.0127863052312836,201,"GP","XEL","utilities"
0.0309952406578259,202,"Linear","XEL","utilities"
0.0118152397718139,202,"GP","XEL","utilities"
0.0265748459309878,203,"Linear","XEL","utilities"
0.0082613539772255,203,"GP","XEL","utilities"
0.0223859602442022,204,"Linear","XEL","utilities"
0.00565789680293762,204,"GP","XEL","utilities"
0.0222667632057291,205,"Linear","XEL","utilities"
0.00491233513306374,205,"GP","XEL","utilities"
0.0209595649662849,206,"Linear","XEL","utilities"
0.00449116710447152,206,"GP","XEL","utilities"
0.0227613608928474,207,"Linear","XEL","utilities"
0.00459998593849264,207,"GP","XEL","utilities"
0.0242512885065722,208,"Linear","XEL","utilities"
0.00554509664619945,208,"GP","XEL","utilities"
0.0289980522931891,209,"Linear","XEL","utilities"
0.00747653023428818,209,"GP","XEL","utilities"
0.0287014820763812,210,"Linear","XEL","utilities"
0.00706706091529858,210,"GP","XEL","utilities"
0.0332369075692127,211,"Linear","XEL","utilities"
0.00886825224198298,211,"GP","XEL","utilities"
0.0291967193689332,212,"Linear","XEL","utilities"
0.00634696797525181,212,"GP","XEL","utilities"
0.0250442963354973,213,"Linear","XEL","utilities"
0.00384565537848483,213,"GP","XEL","utilities"
0.0212222619583643,214,"Linear","XEL","utilities"
0.0025228673601827,214,"GP","XEL","utilities"
0.0244051344924481,215,"Linear","XEL","utilities"
0.00347761661589287,215,"GP","XEL","utilities"
0.0209864572760908,216,"Linear","XEL","utilities"
0.00233362980309933,216,"GP","XEL","utilities"
0.0250418194810672,217,"Linear","XEL","utilities"
0.00374823652590878,217,"GP","XEL","utilities"
0.0277964639000136,218,"Linear","XEL","utilities"
0.00460453825942953,218,"GP","XEL","utilities"
0.016645517220052,219,"Linear","XEL","utilities"
0.000838843515901298,219,"GP","XEL","utilities"
0.019491995116851,220,"Linear","XEL","utilities"
0.00167303814826072,220,"GP","XEL","utilities"
0.0145492928944645,221,"Linear","XEL","utilities"
0.000429907357215434,221,"GP","XEL","utilities"
0.0183040162882462,222,"Linear","XEL","utilities"
0.00136757260173032,222,"GP","XEL","utilities"
0.0112766173011885,223,"Linear","XEL","utilities"
6.71804309876004e-05,223,"GP","XEL","utilities"
0.00552812099634568,224,"Linear","XEL","utilities"
0.000472673921210774,224,"GP","XEL","utilities"
0.00155047934042528,225,"Linear","XEL","utilities"
0.00284146122201173,225,"GP","XEL","utilities"
0.00118848095406094,226,"Linear","XEL","utilities"
0.00284744201490691,226,"GP","XEL","utilities"
0.000782268257848964,227,"Linear","XEL","utilities"
0.00293637419262636,227,"GP","XEL","utilities"
0.000102999365796346,228,"Linear","XEL","utilities"
0.00429805010905173,228,"GP","XEL","utilities"
6.68477976594266e-05,229,"Linear","XEL","utilities"
0.0037079760852676,229,"GP","XEL","utilities"
0.000351946773280237,230,"Linear","XEL","utilities"
0.00194726857307583,230,"GP","XEL","utilities"
0.000368202607534444,231,"Linear","XEL","utilities"
0.00189257151212973,231,"GP","XEL","utilities"
3.91278979605917e-05,232,"Linear","XEL","utilities"
0.00186814861947099,232,"GP","XEL","utilities"
5.54423991001588e-05,233,"Linear","XEL","utilities"
0.00402296096918256,233,"GP","XEL","utilities"
0.000534861995658987,234,"Linear","XEL","utilities"
0.00426742855714384,234,"GP","XEL","utilities"
0.00137923186045456,235,"Linear","XEL","utilities"
0.00360238710306763,235,"GP","XEL","utilities"
0.000555697531491608,236,"Linear","XEL","utilities"
0.00172034752712459,236,"GP","XEL","utilities"
0.00216127274708263,237,"Linear","XEL","utilities"
0.00464472904698666,237,"GP","XEL","utilities"
0.00431491404391415,238,"Linear","XEL","utilities"
0.00622742245867605,238,"GP","XEL","utilities"
0.00826233791236121,239,"Linear","XEL","utilities"
0.0103169067193246,239,"GP","XEL","utilities"
0.0113015740209112,240,"Linear","XEL","utilities"
0.00996953807723133,240,"GP","XEL","utilities"
0.0102056049294661,241,"Linear","XEL","utilities"
0.00482932740569578,241,"GP","XEL","utilities"
0.00726368992750406,242,"Linear","XEL","utilities"
0.0036516345531645,242,"GP","XEL","utilities"
0.00964861657008965,243,"Linear","XEL","utilities"
0.00298746169893716,243,"GP","XEL","utilities"
0.0118279615991786,244,"Linear","XEL","utilities"
0.00393954384541871,244,"GP","XEL","utilities"
0.0110421268580259,245,"Linear","XEL","utilities"
0.00187187708932367,245,"GP","XEL","utilities"
0.00733228993480372,246,"Linear","XEL","utilities"
0.00119400853730226,246,"GP","XEL","utilities"
0.00864136070122343,247,"Linear","XEL","utilities"
0.00123209255363318,247,"GP","XEL","utilities"
0.00564966413487403,248,"Linear","XEL","utilities"
9.22493843272331e-07,248,"GP","XEL","utilities"
0.00770721970850504,249,"Linear","XEL","utilities"
3.73812521041925e-05,249,"GP","XEL","utilities"
0.0150415592552775,250,"Linear","XEL","utilities"
0.00463421634461457,250,"GP","XEL","utilities"
0.0117501217409078,251,"Linear","XEL","utilities"
4.15867383530207e-05,251,"GP","XEL","utilities"
0.00834724089727689,252,"Linear","XEL","utilities"
0.000344588289345291,252,"GP","XEL","utilities"
0.0157238655556533,253,"Linear","XEL","utilities"
0.000833380910037973,253,"GP","XEL","utilities"
0.0193418397402982,254,"Linear","XEL","utilities"
0.000511160537907442,254,"GP","XEL","utilities"
0.0301939111593811,255,"Linear","XEL","utilities"
0.00218229463006266,255,"GP","XEL","utilities"
0.0442541445119666,256,"Linear","XEL","utilities"
0.00520223597782858,256,"GP","XEL","utilities"
0.0489943847190195,257,"Linear","XEL","utilities"
0.00326856073787136,257,"GP","XEL","utilities"
0,258,"Linear","XEL","utilities"
0,258,"GP","XEL","utilities"
0,259,"Linear","XEL","utilities"
0,259,"GP","XEL","utilities"
0.00841010437191187,1,"Linear","PEG","utilities"
0.000550976579915312,1,"GP","PEG","utilities"
0.00723973638227713,2,"Linear","PEG","utilities"
0.000215192096782864,2,"GP","PEG","utilities"
0.00587875134653495,3,"Linear","PEG","utilities"
4.74122578385768e-05,3,"GP","PEG","utilities"
0.00787937912869179,4,"Linear","PEG","utilities"
0.000130817532541237,4,"GP","PEG","utilities"
0.00799888880886934,5,"Linear","PEG","utilities"
0.000395518598655284,5,"GP","PEG","utilities"
0.00724196891573885,6,"Linear","PEG","utilities"
0.000201210689048261,6,"GP","PEG","utilities"
0.0102522106320581,7,"Linear","PEG","utilities"
0.000932213143040155,7,"GP","PEG","utilities"
0.00852292513680247,8,"Linear","PEG","utilities"
1.05224421343686e-06,8,"GP","PEG","utilities"
0.00572853055852758,9,"Linear","PEG","utilities"
0.00019399892108397,9,"GP","PEG","utilities"
0.00827502842247959,10,"Linear","PEG","utilities"
0.000230700460384718,10,"GP","PEG","utilities"
0.0102378409139408,11,"Linear","PEG","utilities"
0.000743414712490424,11,"GP","PEG","utilities"
0.00654068147186323,12,"Linear","PEG","utilities"
5.27446626563448e-06,12,"GP","PEG","utilities"
0.00789505407329338,13,"Linear","PEG","utilities"
4.3300375853256e-07,13,"GP","PEG","utilities"
0.00258585323225045,14,"Linear","PEG","utilities"
0.00204683944627193,14,"GP","PEG","utilities"
0.00290997822991802,15,"Linear","PEG","utilities"
0.00173783020826249,15,"GP","PEG","utilities"
0.00304759678385449,16,"Linear","PEG","utilities"
0.000918327401914617,16,"GP","PEG","utilities"
3.99871026141252e-05,17,"Linear","PEG","utilities"
0.00977939048133928,17,"GP","PEG","utilities"
3.29047260891123e-05,18,"Linear","PEG","utilities"
0.00546157682742511,18,"GP","PEG","utilities"
0.000483330045105556,19,"Linear","PEG","utilities"
0.00841514998237701,19,"GP","PEG","utilities"
7.553657373002e-05,20,"Linear","PEG","utilities"
0.003577459652816,20,"GP","PEG","utilities"
0.000147945113020742,21,"Linear","PEG","utilities"
0.00642513021185456,21,"GP","PEG","utilities"
7.60770373020316e-08,22,"Linear","PEG","utilities"
0.00345610353904831,22,"GP","PEG","utilities"
0.000397830478594562,23,"Linear","PEG","utilities"
0.00233572515613927,23,"GP","PEG","utilities"
0.000694058089150368,24,"Linear","PEG","utilities"
0.00104482690567202,24,"GP","PEG","utilities"
0.00535979862735476,25,"Linear","PEG","utilities"
0.000417779422964094,25,"GP","PEG","utilities"
0.00587868983002071,26,"Linear","PEG","utilities"
7.46943445715853e-05,26,"GP","PEG","utilities"
0.00274245685521054,27,"Linear","PEG","utilities"
1.92628286388325e-05,27,"GP","PEG","utilities"
0.00254536946440641,28,"Linear","PEG","utilities"
2.95185025748537e-05,28,"GP","PEG","utilities"
0.00253633294113564,29,"Linear","PEG","utilities"
0.000119485337731167,29,"GP","PEG","utilities"
0.000467001405647527,30,"Linear","PEG","utilities"
0.00233851763816194,30,"GP","PEG","utilities"
0.0030078851235011,31,"Linear","PEG","utilities"
4.05836985006048e-06,31,"GP","PEG","utilities"
0.00165109696137992,32,"Linear","PEG","utilities"
0.000580350088668172,32,"GP","PEG","utilities"
0.00466957635462169,33,"Linear","PEG","utilities"
2.20294928235185e-05,33,"GP","PEG","utilities"
0.00198179891333586,34,"Linear","PEG","utilities"
0.000436675522301011,34,"GP","PEG","utilities"
0.000619360921193591,35,"Linear","PEG","utilities"
0.000992278723204091,35,"GP","PEG","utilities"
0.000713703962075429,36,"Linear","PEG","utilities"
0.00110657638645978,36,"GP","PEG","utilities"
0.000553749032247737,37,"Linear","PEG","utilities"
0.00174718329267104,37,"GP","PEG","utilities"
0.00181933868479589,38,"Linear","PEG","utilities"
3.42161493544563e-05,38,"GP","PEG","utilities"
0.0028636078229789,39,"Linear","PEG","utilities"
0.000167899709815489,39,"GP","PEG","utilities"
0.00493426645766616,40,"Linear","PEG","utilities"
8.07376764072034e-06,40,"GP","PEG","utilities"
0.00663445164388063,41,"Linear","PEG","utilities"
0.000358569867872653,41,"GP","PEG","utilities"
0.00380437609944804,42,"Linear","PEG","utilities"
9.41771903953556e-05,42,"GP","PEG","utilities"
0.00436862081538046,43,"Linear","PEG","utilities"
4.4019185666397e-05,43,"GP","PEG","utilities"
0.00434872388108478,44,"Linear","PEG","utilities"
1.85819294849606e-05,44,"GP","PEG","utilities"
0.00353135382150364,45,"Linear","PEG","utilities"
0.000129887722107038,45,"GP","PEG","utilities"
0.00147238224336993,46,"Linear","PEG","utilities"
0.000908968200692049,46,"GP","PEG","utilities"
0.00216371031715833,47,"Linear","PEG","utilities"
0.000789048218763441,47,"GP","PEG","utilities"
0.00246255051319628,48,"Linear","PEG","utilities"
0.000463601582390549,48,"GP","PEG","utilities"
0.000454899954751076,49,"Linear","PEG","utilities"
0.00264267602201129,49,"GP","PEG","utilities"
5.24756351055868e-05,50,"Linear","PEG","utilities"
0.0044832480863655,50,"GP","PEG","utilities"
3.54262752596669e-05,51,"Linear","PEG","utilities"
0.00428280745637931,51,"GP","PEG","utilities"
2.62127843901153e-05,52,"Linear","PEG","utilities"
0.00368791780130121,52,"GP","PEG","utilities"
0.000446236861927103,53,"Linear","PEG","utilities"
0.00164243129278198,53,"GP","PEG","utilities"
0.00305438255667328,54,"Linear","PEG","utilities"
0.000120714210691112,54,"GP","PEG","utilities"
0.00436608298572231,55,"Linear","PEG","utilities"
6.25352550940849e-07,55,"GP","PEG","utilities"
0.00360140699276908,56,"Linear","PEG","utilities"
6.73522121968524e-05,56,"GP","PEG","utilities"
0.00144752467588833,57,"Linear","PEG","utilities"
0.000899642029620096,57,"GP","PEG","utilities"
0.0026209977314484,58,"Linear","PEG","utilities"
0.000337751170723683,58,"GP","PEG","utilities"
0.0038465460615392,59,"Linear","PEG","utilities"
2.64646341864602e-05,59,"GP","PEG","utilities"
0.00435337242018477,60,"Linear","PEG","utilities"
2.79045793669357e-05,60,"GP","PEG","utilities"
0.00683325136199,61,"Linear","PEG","utilities"
0.000101846966872886,61,"GP","PEG","utilities"
0.00967745581256757,62,"Linear","PEG","utilities"
0.000647344486499373,62,"GP","PEG","utilities"
0.00833157790213707,63,"Linear","PEG","utilities"
0.000173928806570279,63,"GP","PEG","utilities"
0.0102092553005439,64,"Linear","PEG","utilities"
0.000436578588053987,64,"GP","PEG","utilities"
0.0119689218980125,65,"Linear","PEG","utilities"
0.000664049519039403,65,"GP","PEG","utilities"
0.00893589075326352,66,"Linear","PEG","utilities"
5.56755424681904e-05,66,"GP","PEG","utilities"
0.0106854592179831,67,"Linear","PEG","utilities"
0.000256279826233217,67,"GP","PEG","utilities"
0.0179602716825554,68,"Linear","PEG","utilities"
0.00173232497890295,68,"GP","PEG","utilities"
0.0211523159830066,69,"Linear","PEG","utilities"
0.00239635989452473,69,"GP","PEG","utilities"
0.0202376781341996,70,"Linear","PEG","utilities"
0.0016251002537588,70,"GP","PEG","utilities"
0.0202425602109834,71,"Linear","PEG","utilities"
0.00127797543576655,71,"GP","PEG","utilities"
0.0169024190858328,72,"Linear","PEG","utilities"
0.000427238261642254,72,"GP","PEG","utilities"
0.0162159433662604,73,"Linear","PEG","utilities"
0.000142472689470321,73,"GP","PEG","utilities"
0.0105773069491886,74,"Linear","PEG","utilities"
0.000223570862406268,74,"GP","PEG","utilities"
0.0092514540068012,75,"Linear","PEG","utilities"
0.000399883463714672,75,"GP","PEG","utilities"
0.00738015252859786,76,"Linear","PEG","utilities"
0.00118180127439302,76,"GP","PEG","utilities"
0.00579487478344011,77,"Linear","PEG","utilities"
0.00196275384280112,77,"GP","PEG","utilities"
0.00707615097375876,78,"Linear","PEG","utilities"
0.00133995143090629,78,"GP","PEG","utilities"
0.0046823954435997,79,"Linear","PEG","utilities"
0.00213780562525935,79,"GP","PEG","utilities"
0.0040015973048604,80,"Linear","PEG","utilities"
0.00325312810888426,80,"GP","PEG","utilities"
0.00470203440214323,81,"Linear","PEG","utilities"
0.00267522834444923,81,"GP","PEG","utilities"
0.00396217809167644,82,"Linear","PEG","utilities"
0.00303828772560888,82,"GP","PEG","utilities"
0.00224030211658415,83,"Linear","PEG","utilities"
0.00490521293948499,83,"GP","PEG","utilities"
0.000362385580210295,84,"Linear","PEG","utilities"
0.00938347238354661,84,"GP","PEG","utilities"
0.00132067332582598,85,"Linear","PEG","utilities"
0.00551626197595881,85,"GP","PEG","utilities"
0.00201940391818995,86,"Linear","PEG","utilities"
0.00425076299507551,86,"GP","PEG","utilities"
0.00347655622021462,87,"Linear","PEG","utilities"
0.00236177018114038,87,"GP","PEG","utilities"
0.00413334142122789,88,"Linear","PEG","utilities"
0.00191524963499561,88,"GP","PEG","utilities"
0.00844435035594243,89,"Linear","PEG","utilities"
0.000117517743306678,89,"GP","PEG","utilities"
0.00580229659018441,90,"Linear","PEG","utilities"
0.000744598111979557,90,"GP","PEG","utilities"
0.00619499018875778,91,"Linear","PEG","utilities"
0.000598867686569388,91,"GP","PEG","utilities"
0.00807814980287988,92,"Linear","PEG","utilities"
0.000193024171036794,92,"GP","PEG","utilities"
0.00634010033532608,93,"Linear","PEG","utilities"
0.000858046229445869,93,"GP","PEG","utilities"
0.00602137753265291,94,"Linear","PEG","utilities"
0.00077758592621575,94,"GP","PEG","utilities"
0.00517506399915615,95,"Linear","PEG","utilities"
0.0013537059139032,95,"GP","PEG","utilities"
0.00653793483488122,96,"Linear","PEG","utilities"
0.000467052239049426,96,"GP","PEG","utilities"
0.00621345091292481,97,"Linear","PEG","utilities"
0.000711754888342488,97,"GP","PEG","utilities"
0.00902481356201499,98,"Linear","PEG","utilities"
6.62417237703711e-05,98,"GP","PEG","utilities"
0.0117470684601984,99,"Linear","PEG","utilities"
1.03538625170943e-09,99,"GP","PEG","utilities"
0.0127861279792938,100,"Linear","PEG","utilities"
7.6041317777591e-06,100,"GP","PEG","utilities"
0.00730141684031509,101,"Linear","PEG","utilities"
0.000425997085994795,101,"GP","PEG","utilities"
0.0123545688578822,102,"Linear","PEG","utilities"
1.03520039066966e-05,102,"GP","PEG","utilities"
0.016297443396351,103,"Linear","PEG","utilities"
0.000234862273228439,103,"GP","PEG","utilities"
0.0205067860497052,104,"Linear","PEG","utilities"
0.000815814910171073,104,"GP","PEG","utilities"
0.0193551312775482,105,"Linear","PEG","utilities"
0.000593341863866598,105,"GP","PEG","utilities"
0.0234875246488583,106,"Linear","PEG","utilities"
0.00131860587618382,106,"GP","PEG","utilities"
0.0290782795739757,107,"Linear","PEG","utilities"
0.00247059928468144,107,"GP","PEG","utilities"
0.0340562836441511,108,"Linear","PEG","utilities"
0.0031274131185953,108,"GP","PEG","utilities"
0.0325132057136995,109,"Linear","PEG","utilities"
0.00251426954607746,109,"GP","PEG","utilities"
0.0346365421944777,110,"Linear","PEG","utilities"
0.0027896761024316,110,"GP","PEG","utilities"
0.0366445350051101,111,"Linear","PEG","utilities"
0.00230687921643122,111,"GP","PEG","utilities"
0.029638752261616,112,"Linear","PEG","utilities"
0.000653330474478534,112,"GP","PEG","utilities"
0.0302368804143769,113,"Linear","PEG","utilities"
0.000611548292870287,113,"GP","PEG","utilities"
0.0281820929393204,114,"Linear","PEG","utilities"
0.000172904113177883,114,"GP","PEG","utilities"
0.0164396528281525,115,"Linear","PEG","utilities"
